"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
21.0,30.0,316.6461650265074,335859.0,0.0,0.0,20752.104691741126,14.0,0.0,359.88767338707567,0.0
22.0,32.0,356.73442067065986,335859.0,0.0,0.0,20666.182191887143,16.0,0.0,399.3405404187924,0.0
23.0,34.0,379.9464104062518,335859.0,0.0,0.0,20528.96012722044,17.0,0.0,422.0500618162274,0.0
24.0,36.0,403.0719255623267,335859.0,0.0,0.0,20391.924043758285,18.0,0.0,444.75865757938067,0.0
25.0,38.0,481.7505589077,335859.0,0.0,0.0,20254.582137037232,22.0,0.0,517.6935877082587,0.0
26.0,40.0,502.8030659818547,335859.0,0.0,0.0,20136.800077609536,23.0,0.0,540.4003322035809,0.0
27.0,42.0,560.2939388440298,335859.0,0.0,0.0,20015.503764651043,26.0,0.0,596.590991064621,0.0
28.0,45.0,634.113430976141,335859.0,0.0,0.0,19891.823447205043,30.0,0.0,669.5231442913791,0.0
29.0,48.0,688.7498315266644,335859.0,0.0,0.0,19729.36926302716,33.0,0.0,725.7114890667145,0.0
30.0,51.0,747.7825829002778,335859.0,0.0,0.0,19570.080316917763,36.0,0.0,781.8984453906271,0.0
31.0,52.0,768.1565379363677,335859.0,0.0,0.0,19409.730521246136,37.0,0.0,804.599173263117,0.0
32.0,53.0,806.606867327726,335859.0,0.0,0.0,19318.428371659353,39.0,0.0,844.0418583184659,0.0
33.0,54.0,846.9265981611034,335859.0,0.0,0.0,19227.1366638179,41.0,0.0,883.4840805566738,0.0
34.0,56.0,919.1310619056094,335859.0,0.0,0.0,19135.907995959315,45.0,0.0,956.4106799777406,0.0
35.0,58.0,993.1448570922437,335859.0,0.0,0.0,18990.999455972644,49.0,0.0,1029.3363537645257,0.0
36.0,60.0,1067.2629272967133,335859.0,0.0,0.0,18845.593159735712,53.0,0.0,1102.2611019170292,0.0
37.0,62.0,1071.1764650830614,335859.0,0.0,0.0,18700.175542253066,53.0,0.0,1108.2152444352507,0.0
38.0,64.0,1109.5585237346231,335859.0,1.0,0.0,18574.64396236685,55.0,0.0,1147.6533013191904,0.0
39.0,66.0,1113.5995088788286,335859.0,1.0,0.0,18445.91958939267,55.0,0.0,1153.6055925688481,0.0
40.0,69.0,1135.4947554211185,335859.0,2.0,0.0,18316.504744866186,56.0,0.0,1176.299378184224,0.0
41.0,72.0,1258.9548510976829,335859.0,2.0,0.0,18145.66194662723,63.0,0.0,1299.4462953481773,0.0
42.0,75.0,1280.8398268879039,335859.0,2.0,0.0,17976.821322957196,64.0,0.0,1322.1373040607075,0.0
43.0,77.0,1301.5989554215182,335859.0,2.0,0.0,17807.906211083387,65.0,0.0,1344.8269243218149,0.0
44.0,78.0,1304.6446543882241,335859.0,2.0,0.0,17711.298980306576,65.0,0.0,1350.7731989486404,0.0
45.0,80.0,1307.6654552039988,335859.0,2.0,0.0,17613.570260801942,65.0,0.0,1356.7190107583249,0.0
46.0,82.0,1362.3954103152357,335859.0,2.0,0.0,17515.97220275631,68.0,0.0,1412.8911569337276,0.0
47.0,84.0,1434.2834248397285,335859.0,2.0,0.0,17362.06782960823,72.0,0.0,1485.8047974748486,0.0
48.0,87.0,1457.6673919383452,335859.0,2.0,0.0,17207.0232902321,73.0,0.0,1508.4902523816875,0.0
49.0,89.0,1549.1656400034421,335859.0,2.0,0.0,17050.852212527345,78.0,0.0,1598.1439988371037,0.0
50.0,91.0,1627.0964352897774,335859.0,2.0,0.0,16915.93735390374,82.0,0.0,1671.054399658238,0.0
51.0,93.0,1684.180113538436,335859.0,2.0,0.0,16779.023379052407,85.0,0.0,1727.2214548450904,0.0
52.0,96.0,1706.2758858468508,335859.0,2.0,0.0,16640.054330033516,86.0,0.0,1749.9027443976609,0.0
53.0,99.0,1728.3424763631747,335859.0,2.0,0.0,16456.148682363957,87.0,0.0,1772.5826454988085,0.0
54.0,102.0,1801.684151159872,335859.0,2.0,0.0,16274.680028074514,91.0,0.0,1845.4884181485334,0.0
55.0,104.0,1877.000174535036,335859.0,2.0,0.0,16092.07815303022,95.0,0.0,1918.3928023468354,0.0
56.0,106.0,1914.5037147071075,335859.0,2.0,0.0,15988.099383727273,97.0,0.0,1957.8114209108555,0.0
57.0,108.0,1954.6180923211582,335859.0,2.0,0.0,15884.11383319027,99.0,0.0,1997.2291138405938,0.0
58.0,111.0,2013.3495125889135,335859.0,2.0,0.0,15779.139378804466,102.0,0.0,2053.38830113605,0.0
59.0,114.0,2072.0634084234925,335859.0,2.0,0.0,15614.673249551162,105.0,0.0,2109.5460999800835,0.0
60.0,117.0,2110.530667257045,335859.0,2.0,0.0,15446.893504059997,107.0,0.0,2148.960090372694,0.0
61.0,119.0,2165.643255195906,335859.0,2.0,0.0,15279.042245822251,110.0,0.0,2205.115112313882,0.0
62.0,121.0,2220.991975424274,335859.0,3.0,0.0,15133.51390190571,113.0,0.0,2261.269208620788,0.0
63.0,123.0,2294.7597064084534,335859.0,3.0,0.0,14986.906420871757,117.0,0.0,2334.164799293412,0.0
64.0,126.0,2319.216284936832,335859.0,3.0,0.0,14836.253691694677,118.0,0.0,2356.8322043317544,0.0
65.0,129.0,2426.8559806181534,335859.0,3.0,0.0,14637.478352610196,124.0,0.0,2463.210320918674,0.0
66.0,132.0,2552.7446744470294,335859.0,3.0,0.0,14442.071836160394,131.0,0.0,2586.3294690541707,0.0
67.0,134.0,2646.9650813379335,335859.0,3.0,0.0,14246.606285669595,136.0,0.0,2675.9623887382445,0.0
68.0,136.0,2704.449551358796,335859.0,3.0,0.0,14133.814058956883,139.0,0.0,2732.1095427880364,0.0
69.0,138.0,2707.9630324902214,335859.0,3.0,0.0,14020.279815437574,139.0,0.0,2738.0285112035463,0.0
