"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
36.0,75.0,1067.5018258966916,17273.790728999233,1.0,15.0,17846.35704280159,53.0,0.0,1102.0435778608025,0.35
37.0,77.0,1071.5637166364475,17273.790728999233,1.0,15.0,17717.943415317488,53.0,0.0,1107.99077812191,0.35
38.0,79.0,1109.8771060339584,17273.790728999233,1.0,15.0,17589.535575276288,55.0,0.0,1147.4218927487354,0.35
39.0,81.0,1114.0649481450055,17273.790728999233,1.0,15.0,17461.107832450878,55.0,0.0,1153.367241741279,0.35
40.0,84.0,1136.1142979810688,17273.790728999233,1.0,15.0,17332.776263530825,56.0,0.0,1176.0540850995408,0.35
41.0,87.0,1259.4345023554306,17273.790728999233,1.0,15.0,17139.608428104133,63.0,0.0,1299.19406000638,0.35
42.0,90.0,1281.4375602765647,17273.790728999233,1.0,15.0,16946.020802493196,64.0,0.0,1321.878126461796,0.35
43.0,91.0,1302.2290794925184,17273.790728999233,1.0,15.0,16752.740455041207,65.0,0.0,1344.5608044657893,0.35
44.0,93.0,1305.3831656755065,17273.790728999233,1.0,15.0,16689.13006546127,65.0,0.0,1350.5005996526415,0.35
45.0,95.0,1308.5053388213457,17273.790728999233,1.0,15.0,16560.713484021868,65.0,0.0,1356.439469205212,0.25
46.0,97.0,1363.322152940207,17273.790728999233,1.0,15.0,16431.241658871226,68.0,0.0,1412.6046731235006,0.25
47.0,100.0,1434.9897550786038,17273.790728999233,1.0,15.0,16302.883196881105,72.0,0.0,1485.5113714075073,0.25
48.0,102.0,1458.4772933240981,17273.790728999233,1.0,15.0,16110.727052951695,73.0,0.0,1508.1894212400912,0.25
49.0,104.0,1549.8545359449988,17273.790728999233,1.0,15.0,15981.12081740895,78.0,0.0,1597.8362254383933,0.25
50.0,106.0,1627.6026396674108,17273.790728999233,1.0,15.0,15852.586551213086,82.0,0.0,1670.7396840024135,0.25
51.0,108.0,1667.9122772074875,17273.790728999233,1.0,15.0,15724.172427245014,85.0,0.0,1710.1573769321517,0.25
52.0,111.0,1690.2874482441816,17273.790728999233,1.0,15.0,15595.403230841333,86.0,0.0,1732.831724227608,0.25
53.0,114.0,1712.392032517052,17273.790728999233,1.0,15.0,15402.124346264905,87.0,0.0,1755.5046830716415,0.25
54.0,117.0,1785.791950869093,17273.790728999233,1.0,15.0,15208.973376015025,91.0,0.0,1828.4035134642522,0.25
55.0,119.0,1861.08371784989,17273.790728999233,1.0,15.0,15015.757535530196,95.0,0.0,1901.3009554054402,0.2
56.0,121.0,1898.7412254768876,17273.790728999233,1.0,15.0,14887.205170259316,97.0,0.0,1940.7126317123461,0.2
57.0,123.0,1938.7218379633189,17273.790728999233,1.0,15.0,14758.795110139024,99.0,0.0,1980.1233823849702,0.2
58.0,126.0,1997.518547632189,17273.790728999233,1.0,15.0,14630.18563950306,102.0,0.0,2036.2756274233125,0.2
59.0,129.0,2056.1364670309067,17273.790728999233,1.0,15.0,14437.029071584868,105.0,0.0,2092.426484010232,0.2
60.0,132.0,2094.630452776581,17273.790728999233,1.0,15.0,14243.739232392692,107.0,0.0,2131.8335321457284,0.2
61.0,134.0,2149.7344438693976,17273.790728999233,1.0,15.0,14051.575639121224,110.0,0.0,2187.981611829802,0.2
62.0,136.0,2204.889648827046,17273.790728999233,1.0,15.0,13922.09891312842,113.0,0.0,2244.128765879594,0.2
63.0,138.0,2278.585246432367,17273.790728999233,1.0,15.0,13793.073433956373,117.0,0.0,2317.017414295104,0.2
64.0,141.0,2303.2321972792115,17273.790728999233,1.0,15.0,13664.421620775953,118.0,0.0,2339.677877076332,0.2
65.0,144.0,2410.4957832519995,17273.790728999233,1.0,15.0,13470.846803849445,124.0,0.0,2446.0490514061376,0.2
66.0,147.0,2535.9125810731725,17273.790728999233,1.0,15.0,13278.761151979941,131.0,0.0,2569.16125728452,0.2
67.0,149.0,2629.7413175564684,17273.790728999233,1.0,15.0,13085.54688478396,136.0,0.0,2658.78723471148,0.0
68.0,151.0,2687.046152656614,17273.790728999233,1.0,15.0,12956.8240175356,139.0,0.0,2714.9274465041576,0.0
69.0,153.0,2690.7116660196334,17273.790728999233,1.0,15.0,12827.222831193149,139.0,0.0,2720.8394726625534,0.0
